id,dataset,task,label,source,model,device,answer_length_tokens,mean_token_probability,min_token_probability,max_token_probability,mean_token_logprob,min_token_logprob,max_token_logprob,sum_token_logprob,negative_mean_logprob,low_confidence_token_ratio,mean_token_entropy,min_token_entropy,max_token_entropy,sum_token_entropy,high_entropy_token_ratio
halueval_qa_000007_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,3,0.14669240014336538,0.00023665268963668495,0.4312838315963745,-4.650314887364705,-8.348917007446289,-0.8409888744354248,-13.950944662094116,4.650314887364705,0.6666666666666666,3.6510579586029053,2.713937282562256,4.86327600479126,10.953173875808716,1.0
halueval_qa_000007_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,10,0.2228967896706308,0.00023795214656274766,0.999475359916687,-3.165661804022966,-8.343441009521484,-0.0005247408407740295,-31.65661804022966,3.165661804022966,0.5,2.3963110871613025,0.006639786064624786,4.863137722015381,23.963110871613026,0.5
halueval_qa_000008_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,4,0.4538098005577922,0.03393366560339928,0.9893723726272583,-1.4653129123616964,-3.383347749710083,-0.010684427805244923,-5.8612516494467854,1.4653129123616964,0.25,1.1265292279422283,0.08457617461681366,2.2747292518615723,4.506116911768913,0.25
halueval_qa_000008_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,19,0.7406568990524294,2.87953810129693e-07,0.9999604225158691,-1.2042746019021586,-15.060465812683105,-3.957670196541585e-05,-22.881217436141014,1.2042746019021586,0.15789473684210525,0.652452092054055,0.0005672420375049114,2.2916128635406494,12.396589749027044,0.05263157894736842
halueval_qa_000009_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,7,0.26184074558633647,0.0002451216278132051,0.6352594494819641,-2.8652334766728536,-8.313755989074707,-0.4537218511104584,-20.056634336709976,2.8652334766728536,0.2857142857142857,1.745830618909427,0.1378476470708847,2.7703444957733154,12.22081433236599,0.42857142857142855
halueval_qa_000009_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,13,0.42975985919912757,4.441232022145414e-07,0.9987674355506897,-2.85537034238223,-14.627163887023926,-0.0012332937913015485,-37.11981445096899,2.85537034238223,0.38461538461538464,1.4149429955734656,0.013966184109449387,2.326831340789795,18.394258942455053,0.23076923076923078
halueval_qa_000010_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,4,0.1503183231689036,0.0002567349001765251,0.5892957448959351,-4.844290599226952,-8.26746654510498,-0.5288271307945251,-19.377162396907806,4.844290599226952,0.75,2.8524519875645638,0.3958018124103546,4.787982940673828,11.409807950258255,0.75
halueval_qa_000010_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,16,0.8575089077348821,0.0075139207765460014,0.9999939799308777,-0.4136798226016083,-4.890997886657715,-5.960446742392378e-06,-6.618877161625733,0.4136798226016083,0.0625,0.8035101938025946,8.112498471746221e-05,6.201379776000977,12.856163100841513,0.125
halueval_qa_000011_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,4,0.1441754034058249,0.00011864086263813078,0.5722907185554504,-5.919164627790451,-9.039409637451172,-0.5581082105636597,-23.676658511161804,5.919164627790451,0.75,4.2948979139328,2.4386496543884277,5.938467025756836,17.1795916557312,1.0
halueval_qa_000011_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,22,0.4137154039462158,5.5744803830748424e-05,0.9994333386421204,-2.917703132293272,-9.794726371765137,-0.0005667987279593945,-64.18946891045198,2.917703132293272,0.4090909090909091,2.8270970737476917,0.005242702551186085,6.514187812805176,62.19613562244922,0.5454545454545454
halueval_qa_000012_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,2,0.20826885388538585,1.3765940138910082e-06,0.4165363311767578,-7.185839921236038,-13.495898246765137,-0.8757815957069397,-14.371679842472076,7.185839921236038,0.5,1.4747466146945953,0.6927533745765686,2.256739854812622,2.9494932293891907,0.5
halueval_qa_000012_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,21,0.8585540371991339,0.01031968742609024,0.9999914169311523,-0.3500680809427736,-4.573701858520508,-8.583032467868179e-06,-7.351429699798246,0.3500680809427736,0.047619047619047616,0.513527084970043,0.0001289776701014489,4.527227401733398,10.784068784370902,0.09523809523809523
halueval_qa_000013_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,5,0.5071987630813964,6.12447111052461e-05,0.9772767424583435,-2.389184453338385,-9.70063304901123,-0.022985335439443588,-11.945922266691923,2.389184453338385,0.2,1.0251579612493515,0.15782050788402557,2.0212512016296387,5.1257898062467575,0.2
halueval_qa_000013_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,19,0.658932607547429,0.00523562403395772,0.9999929070472717,-1.050237621136531,-5.252269268035889,-7.033323527139146e-06,-19.954514801594087,1.050237621136531,0.21052631578947367,0.8224131661906875,9.857588156592101e-05,2.984285354614258,15.625850157623063,0.21052631578947367
halueval_qa_000014_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,4,0.1866762088611722,0.02087864652276039,0.3481341302394867,-2.0710573494434357,-3.869028329849243,-1.0551674365997314,-8.284229397773743,2.0710573494434357,0.25,2.0742360949516296,1.3204429149627686,2.570903778076172,8.296944379806519,0.75
halueval_qa_000014_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,21,0.4309358775277533,0.0005876003415323794,0.9982858300209045,-1.851476799868535,-7.4394636154174805,-0.0017156180692836642,-38.88101279723924,1.851476799868535,0.23809523809523808,1.8077114847089564,0.019832734018564224,4.6918487548828125,37.96194117888808,0.42857142857142855
halueval_qa_000015_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,4,0.4023612975142896,0.023303968831896782,0.9807072281837463,-1.6813288270495832,-3.759131669998169,-0.019481277093291283,-6.725315308198333,1.6813288270495832,0.25,1.1779142916202545,0.14792954921722412,2.297619104385376,4.711657166481018,0.25
halueval_qa_000015_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,15,0.42981980616168586,0.00014750695845577866,0.998724639415741,-1.9156132516916842,-8.821635246276855,-0.0012761552352458239,-28.734198775375262,1.9156132516916842,0.3333333333333333,0.9890555358802279,0.011823724023997784,2.9644906520843506,14.835833038203418,0.06666666666666667
halueval_qa_000016_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,22,0.49055293437010566,7.119537713151658e-06,0.9992766976356506,-1.9005848874115723,-11.852667808532715,-0.000723576988093555,-41.81286752305459,1.9005848874115723,0.2727272727272727,1.7899857429914514,0.007228035479784012,5.538974761962891,39.37968634581193,0.36363636363636365
halueval_qa_000016_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,15,0.32266589038966537,0.00027029961347579956,0.9517079591751099,-3.5339345537126063,-8.21597957611084,-0.04949706420302391,-53.0090183056891,3.5339345537126063,0.5333333333333333,2.904249628384908,0.28077104687690735,6.812827110290527,43.56374442577362,0.4666666666666667
halueval_qa_000017_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,1,0.002686311723664403,0.002686311723664403,0.002686311723664403,-5.919586181640625,-5.919586181640625,-5.919586181640625,-5.919586181640625,5.919586181640625,1.0,2.654473304748535,2.654473304748535,2.654473304748535,2.654473304748535,1.0
halueval_qa_000017_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,22,0.5496407421260922,5.002966190659208e-06,0.9995702505111694,-1.5545865790944928,-12.205479621887207,-0.0004297763225622475,-34.20090474007884,1.5545865790944928,0.18181818181818182,1.2073762693696402,0.005153166130185127,5.07902717590332,26.562277926132083,0.18181818181818182
halueval_qa_000018_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,4,0.8050895184278488,0.4002766013145447,0.9878696203231812,-0.2759587492328137,-0.9155994653701782,-0.012204493395984173,-1.1038349969312549,0.2759587492328137,0.0,0.6109951958060265,0.09561537206172943,1.6417994499206543,2.443980783224106,0.0
halueval_qa_000018_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,11,0.7263003680855036,0.005365820601582527,0.9998420476913452,-0.9908270817342616,-5.227705955505371,-0.00015793983766343445,-10.899097899076878,0.9908270817342616,0.18181818181818182,0.47963775956833904,0.0019074995070695877,1.6417994499206543,5.2760153552517295,0.0
halueval_qa_000019_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,3,0.6719246425976356,0.017199790105223656,0.9995900988578796,-1.3547615194305156,-4.0628581047058105,-0.00040999590419232845,-4.064284558291547,1.3547615194305156,0.3333333333333333,0.8158582138518492,0.005325412377715111,2.4315104484558105,2.4475746415555477,0.3333333333333333
halueval_qa_000019_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,16,0.6787801519336654,2.749349550867919e-05,0.9992401003837585,-1.294844910447864,-10.501561164855957,-0.0007601470570079982,-20.717518567165826,1.294844910447864,0.1875,0.7911268815514632,0.007800892926752567,2.454045295715332,12.65803010482341,0.1875
halueval_qa_000020_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,2,0.26475039252545685,0.002530934987589717,0.526969850063324,-3.309889256954193,-5.979166507720947,-0.640612006187439,-6.619778513908386,3.309889256954193,0.5,2.5284786224365234,2.3258423805236816,2.7311148643493652,5.056957244873047,1.0
halueval_qa_000020_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,15,0.6246962114237249,0.005768151488155127,0.9969961643218994,-1.1370402573607863,-5.1554036140441895,-0.0030083658639341593,-17.055603860411793,1.1370402573607863,0.2,1.0959034067889055,0.024280952289700508,4.654437065124512,16.438551101833582,0.13333333333333333
halueval_qa_000021_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,3,0.08789825827504198,0.0022883296478539705,0.2584742307662964,-4.421629985173543,-6.079933166503906,-1.352959394454956,-13.26488995552063,4.421629985173543,0.6666666666666666,4.157046715418498,3.5924570560455322,4.460620880126953,12.471140146255493,1.0
halueval_qa_000021_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,10,0.3060702002083417,0.0007072070729918778,0.9980531930923462,-2.851668633508962,-7.254187107086182,-0.0019487215904518962,-28.516686335089616,2.851668633508962,0.5,3.233818180859089,0.016609981656074524,5.864667892456055,32.33818180859089,0.6
halueval_qa_000022_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,4,0.892002284526825,0.6493663787841797,0.9997420907020569,-0.12912528622109676,-0.43175819516181946,-0.0002579356369096786,-0.516501144884387,0.12912528622109676,0.0,0.38175535236950964,0.0029275580309331417,0.9647285342216492,1.5270214094780385,0.0
halueval_qa_000022_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,18,0.8303479547288993,0.00075435487087816,0.9998971819877625,-0.634996985189193,-7.189647674560547,-0.00010287232726113871,-11.429945733405475,0.634996985189193,0.1111111111111111,0.22235800464275396,0.0014551908243447542,0.9628318548202515,4.002444083569571,0.0
halueval_qa_000023_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,4,0.2895424322341569,0.0023583800066262484,0.9379510283470154,-2.8549925312399864,-6.049780368804932,-0.06405755877494812,-11.419970124959946,2.8549925312399864,0.5,1.137275978922844,0.2734907269477844,2.023756742477417,4.549103915691376,0.25
halueval_qa_000023_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,9,0.19325061943770075,0.0005415246705524623,0.9377233982086182,-3.780086441172494,-7.521121978759766,-0.06430026888847351,-34.020777970552444,3.780086441172494,0.6666666666666666,2.2223819295565286,0.2769619822502136,5.502522945404053,20.00143736600876,0.5555555555555556
halueval_qa_000024_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,3,0.6081892681977479,0.0001295902911806479,0.9924326539039612,-3.047548323714485,-8.951132774353027,-0.0075960601679980755,-9.142644971143454,3.047548323714485,0.3333333333333333,0.47502262393633526,0.06642100214958191,0.7360331416130066,1.4250678718090057,0.0
halueval_qa_000024_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,9,0.4885087944534866,0.00014184645260684192,0.9994807243347168,-2.3820612922297895,-8.86076545715332,-0.0005193792167119682,-21.438551630068105,2.3820612922297895,0.3333333333333333,1.242968039949321,0.006310911383479834,3.1423046588897705,11.18671235954389,0.2222222222222222
halueval_qa_000025_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,2,0.10076180286705494,0.00106758251786232,0.20045602321624756,-4.224759519100189,-6.842358589172363,-1.6071604490280151,-8.449519038200378,4.224759519100189,0.5,3.1262619495391846,2.1317687034606934,4.120755195617676,6.252523899078369,1.0
halueval_qa_000025_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,19,0.6778913440005119,0.0002790940343402326,0.9999721050262451,-1.38563770950886,-8.183961868286133,-2.7894584491150454e-05,-26.327116480668337,1.38563770950886,0.2631578947368421,0.9173609150196793,0.00034638188662938774,6.099692344665527,17.429857385373907,0.15789473684210525
halueval_qa_000026_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,2,0.0041929869912564754,0.0025687525048851967,0.005817221477627754,-5.555633783340454,-5.964334964752197,-5.146932601928711,-11.111267566680908,5.555633783340454,1.0,3.271825671195984,1.8793761730194092,4.664275169372559,6.543651342391968,0.5
halueval_qa_000026_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,24,0.5934893638015618,2.4671287519595353e-06,0.9999101161956787,-1.5432639589468333,-12.912455558776855,-8.987976616481319e-05,-37.038335014724,1.5432639589468333,0.16666666666666666,1.4444618982088286,0.0010847104713320732,5.649914741516113,34.66708555701189,0.2916666666666667
halueval_qa_000027_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,1,0.0002620118611957878,0.0002620118611957878,0.0002620118611957878,-8.24712085723877,-8.24712085723877,-8.24712085723877,-8.24712085723877,8.24712085723877,1.0,1.3045865297317505,1.3045865297317505,1.3045865297317505,1.3045865297317505,0.0
halueval_qa_000027_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,15,0.6902320345815194,0.0001566400023875758,0.999988317489624,-1.199449904235371,-8.761560440063477,-1.168244216387393e-05,-17.991748563530564,1.199449904235371,0.13333333333333333,0.7694772974976029,0.00016474815492983907,3.111945152282715,11.542159462464042,0.2
halueval_qa_000028_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,1,3.8584657886531204e-05,3.8584657886531204e-05,3.8584657886531204e-05,-10.1626558303833,-10.1626558303833,-10.1626558303833,-10.1626558303833,10.1626558303833,1.0,0.6032068729400635,0.6032068729400635,0.6032068729400635,0.6032068729400635,0.0
halueval_qa_000028_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,17,0.8901142589674076,9.249770300812088e-06,0.9999866485595703,-0.7399845576087768,-11.590911865234375,-1.3351351299206726e-05,-12.579737479349205,0.7399845576087768,0.058823529411764705,0.2760089800345561,0.00017213432874996215,2.1492345333099365,4.692152660587453,0.058823529411764705
halueval_qa_000029_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,3,0.6251921504735947,0.09472759068012238,0.9966617822647095,-0.8677338431589305,-2.356750011444092,-0.003343826625496149,-2.6032015294767916,0.8677338431589305,0.3333333333333333,0.9291575985650221,0.03423435613512993,1.9942179918289185,2.7874727956950665,0.0
halueval_qa_000029_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,22,0.8983238240153614,0.00041430210694670677,0.9999947547912598,-0.4225011486023091,-7.788915157318115,-5.245195097813848e-06,-9.2950252692508,0.4225011486023091,0.045454545454545456,0.29611038701973896,7.81023409217596e-05,1.9937864542007446,6.5144285144342575,0.0
halueval_qa_000030_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,3,0.25839933349440497,0.005520249716937542,0.6750347018241882,-2.6499887903531394,-5.199332237243652,-0.39299124479293823,-7.949966371059418,2.6499887903531394,0.6666666666666666,3.915161450703939,2.4385299682617188,5.996415615081787,11.745484352111816,1.0
halueval_qa_000030_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,9,0.42806570598622784,0.0009757814113982022,0.9875873923301697,-2.547006068026854,-6.932271957397461,-0.012490264140069485,-22.923054612241685,2.547006068026854,0.3333333333333333,2.31606078810162,0.09587407112121582,5.377412796020508,20.84454709291458,0.4444444444444444
halueval_qa_000031_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,4,0.9134612679481506,0.6771421432495117,0.9996569156646729,-0.10335321253660368,-0.389874130487442,-0.00034314466756768525,-0.4134128501464147,0.10335321253660368,0.0,0.27430859295418486,0.0036957457195967436,0.843191385269165,1.0972343718167394,0.0
halueval_qa_000031_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,8,0.840476781129837,0.28672003746032715,0.9999584555625916,-0.2352826281507987,-1.2492491006851196,-4.1483970562694594e-05,-1.8822610252063896,0.2352826281507987,0.0,0.35956809994968353,0.0005406289710663259,0.8669283390045166,2.8765447995974682,0.0
halueval_qa_000032_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,1,0.0003621752839535475,0.0003621752839535475,0.0003621752839535475,-7.92338228225708,-7.92338228225708,-7.92338228225708,-7.92338228225708,7.92338228225708,1.0,0.6409680843353271,0.6409680843353271,0.6409680843353271,0.6409680843353271,0.0
halueval_qa_000032_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,21,0.5796454606828602,0.00024324750120285898,0.9978570342063904,-1.6081218454498976,-8.321431159973145,-0.0021452526561915874,-33.77055875444785,1.6081218454498976,0.23809523809523808,0.9632926138029212,0.019383352249860764,2.382323741912842,20.229144889861345,0.19047619047619047
halueval_qa_000033_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,1,4.018357503809966e-05,4.018357503809966e-05,4.018357503809966e-05,-10.122052192687988,-10.122052192687988,-10.122052192687988,-10.122052192687988,10.122052192687988,1.0,1.6457669734954834,1.6457669734954834,1.6457669734954834,1.6457669734954834,0.0
halueval_qa_000033_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,15,0.741658749183019,0.19845962524414062,0.9999936819076538,-0.4362941233586753,-1.6171696186065674,-6.318072337307967e-06,-6.544411850380129,0.4362941233586753,0.0,0.5543824915390966,9.176950698019937e-05,1.7975128889083862,8.31573737308645,0.0
halueval_qa_000034_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,6,0.13798474690747753,7.588855623907875e-06,0.3501126170158386,-4.127010941505432,-11.788829803466797,-1.0495004653930664,-24.762065649032593,4.127010941505432,0.5,3.2226417660713196,1.30416738986969,5.335700511932373,19.335850596427917,0.5
halueval_qa_000034_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,9,0.29660667926221623,2.7212331588089e-06,0.9914078712463379,-3.541949140114917,-12.814425468444824,-0.008629176765680313,-31.87754226103425,3.541949140114917,0.4444444444444444,2.2236654948857097,0.06868504732847214,5.372837066650391,20.012989453971386,0.3333333333333333
halueval_qa_000035_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,5,0.8979791283607483,0.6581625938415527,0.999980092048645,-0.11917303294285375,-0.41830334067344666,-1.9907753085135482e-05,-0.5958651647142688,0.11917303294285375,0.0,0.32691143290721814,0.00027598466840572655,0.8609917163848877,1.6345571645360906,0.0
halueval_qa_000035_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,9,0.43040481383695806,4.728146905108588e-06,0.9994108080863953,-2.529893425733058,-12.261977195739746,-0.0005893162451684475,-22.769040831597522,2.529893425733058,0.4444444444444444,0.9063882528183361,0.006621779408305883,2.7519876956939697,8.157494275365025,0.1111111111111111
halueval_qa_000036_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,3,0.840763529141744,0.5256701707839966,0.9990288615226746,-0.21548808150691912,-0.6430813670158386,-0.0009715604246594012,-0.6464642445207573,0.21548808150691912,0.0,0.3476197725782792,0.011793045327067375,1.0021684169769287,1.0428593177348375,0.0
halueval_qa_000036_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,15,0.922114775578181,0.4394165575504303,0.9999943971633911,-0.10407258940725418,-0.8223074674606323,-5.602820692729438e-06,-1.5610888411088126,0.10407258940725418,0.0,0.20588506440544735,8.746998355491087e-05,1.0611107349395752,3.08827596608171,0.0
halueval_qa_000037_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,4,0.6439970277715474,0.005652484484016895,0.9991356134414673,-1.4254892623139312,-5.175660133361816,-0.0008647278300486505,-5.701957049255725,1.4254892623139312,0.25,1.3446225584484637,0.010143721476197243,3.9164047241210938,5.378490233793855,0.25
halueval_qa_000037_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,11,0.4102911530697549,0.002385268686339259,0.7644639611244202,-1.8837630423632534,-6.038443565368652,-0.2685804069042206,-20.72139346599579,1.8837630423632534,0.2727272727272727,1.6012408137321472,0.8046467304229736,3.9164047241210938,17.61364895105362,0.2727272727272727
halueval_qa_000038_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,1,0.041550617665052414,0.041550617665052414,0.041550617665052414,-3.180842876434326,-3.180842876434326,-3.180842876434326,-3.180842876434326,3.180842876434326,1.0,1.680843710899353,1.680843710899353,1.680843710899353,1.680843710899353,0.0
halueval_qa_000038_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,28,0.8880494034383446,0.005287631414830685,0.9999966621398926,-0.3069271948417866,-5.242384910583496,-3.3378546504536644e-06,-8.593961455570025,0.3069271948417866,0.03571428571428571,0.27343871591399094,5.5630156566621736e-05,1.680843710899353,7.656284045591747,0.0
halueval_qa_000039_supported,halueval,qa,0,right_answer,models/qwen2.5-3b,mps,1,0.31492921710014343,0.31492921710014343,0.31492921710014343,-1.155407428741455,-1.155407428741455,-1.155407428741455,-1.155407428741455,1.155407428741455,0.0,1.7633544206619263,1.7633544206619263,1.7633544206619263,1.7633544206619263,0.0
halueval_qa_000039_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-3b,mps,45,0.8736613032786409,0.0001353317202301696,1.0,-0.5567333258265459,-8.907781600952148,0.0,-25.052999662194566,0.5567333258265459,0.08888888888888889,0.21420775864082645,2.8468645041357377e-07,2.9910483360290527,9.63934913883719,0.044444444444444446
