id,dataset,task,label,source,model,device,answer_length_tokens,mean_token_probability,min_token_probability,max_token_probability,mean_token_logprob,min_token_logprob,max_token_logprob,sum_token_logprob,negative_mean_logprob,low_confidence_token_ratio,mean_token_entropy,min_token_entropy,max_token_entropy,sum_token_entropy,high_entropy_token_ratio
halueval_qa_000014_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,4,0.1667084980290383,0.004634859971702099,0.44758281111717224,-2.7512145042419434,-5.374149322509766,-0.8038936853408813,-11.004858016967773,2.7512145042419434,0.5,2.309075355529785,1.7250704765319824,2.7839207649230957,9.23630142211914,0.75
halueval_qa_000014_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,21,0.38803228322372196,0.0031120271887630224,0.9910266995429993,-2.0187472932572876,-5.7724809646606445,-0.009013794362545013,-42.39369315840304,2.0187472932572876,0.38095238095238093,1.893173689643542,0.07756195962429047,4.495899200439453,39.75664748251438,0.42857142857142855
halueval_qa_000015_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,4,0.4379453510046005,0.09424818307161331,0.9941141605377197,-1.3152710810536519,-2.361823797225952,-0.005903190467506647,-5.2610843242146075,1.3152710810536519,0.5,1.182923129759729,0.05276903137564659,2.309732437133789,4.731692519038916,0.25
halueval_qa_000015_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,15,0.42749060398103517,0.00023398215125780553,0.9984672665596008,-2.354767451202497,-8.360265731811523,-0.0015338810626417398,-35.32151176803745,2.354767451202497,0.4,1.491401406377554,0.014769483357667923,5.556835174560547,22.37102109566331,0.26666666666666666
halueval_qa_000016_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,22,0.3519347242406432,9.10092239791993e-06,0.9793322086334229,-3.148299729451537,-11.607134819030762,-0.020884374156594276,-69.26259404793382,3.148299729451537,0.45454545454545453,3.1185631840066477,0.1486271768808365,7.4172258377075195,68.60839004814625,0.5909090909090909
halueval_qa_000016_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,15,0.2512670954398345,8.167211490217596e-05,0.8913576602935791,-4.084739665190379,-9.412797927856445,-0.11500950157642365,-61.27109497785568,4.084739665190379,0.6666666666666666,3.953795599937439,0.6931372880935669,7.490548133850098,59.306933999061584,0.6666666666666666
halueval_qa_000017_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,1,0.0009961487958207726,0.0009961487958207726,0.0009961487958207726,-6.911613941192627,-6.911613941192627,-6.911613941192627,-6.911613941192627,6.911613941192627,1.0,3.015254020690918,3.015254020690918,3.015254020690918,3.015254020690918,1.0
halueval_qa_000017_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,22,0.44378137754591246,0.00018757976067718118,0.9937080144882202,-1.8716142386917702,-8.581306457519531,-0.006311839912086725,-41.175513251218945,1.8716142386917702,0.36363636363636365,1.6388697004453703,0.055770598351955414,5.139468669891357,36.055133409798145,0.36363636363636365
halueval_qa_000018_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,4,0.5421341676265001,0.09069091826677322,0.9984893798828125,-0.9442144978092983,-2.4002981185913086,-0.0015117418952286243,-3.7768579912371933,0.9442144978092983,0.25,1.267085683066398,0.015477882698178291,2.244723081588745,5.068342732265592,0.5
halueval_qa_000018_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,11,0.6137153509665619,0.01681627333164215,0.9993447065353394,-0.9384148480973884,-4.0854082107543945,-0.0006554362480528653,-10.322563329071272,0.9384148480973884,0.18181818181818182,1.058387033980001,0.00735507532954216,2.2538156509399414,11.642257373780012,0.18181818181818182
halueval_qa_000019_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.5526533795831104,0.006848357152193785,0.9965577721595764,-1.8036652733571827,-4.983746528625488,-0.0034481375478208065,-5.410995820071548,1.8036652733571827,0.3333333333333333,2.4144583866000175,0.029816962778568268,4.889517784118652,7.243375159800053,0.6666666666666666
halueval_qa_000019_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,16,0.6776233457494527,0.003521095961332321,0.9995231032371521,-0.8129240125872457,-5.648983001708984,-0.0004769618099089712,-13.00678420139593,0.8129240125872457,0.125,1.45365752390353,0.005992225371301174,4.894468307495117,23.25852038245648,0.375
halueval_qa_000020_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,2,0.02712085284292698,0.0072479210793972015,0.04699378460645676,-3.992390275001526,-4.9270405769348145,-3.0577399730682373,-7.984780550003052,3.992390275001526,1.0,4.543740749359131,4.022806167602539,5.064675331115723,9.087481498718262,1.0
halueval_qa_000020_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,15,0.5162112400013332,0.0013079309137538075,0.9858115911483765,-1.5463221287354827,-6.639308929443359,-0.01429002359509468,-23.19483193103224,1.5463221287354827,0.2,1.7108211765686672,0.0943136066198349,6.092023849487305,25.662317648530006,0.2
halueval_qa_000021_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.008567013855402669,0.003805263200774789,0.014216423965990543,-4.8979824384053545,-5.5713701248168945,-4.253357410430908,-14.693947315216064,4.8979824384053545,1.0,5.4630255699157715,5.123405933380127,5.822283744812012,16.389076709747314,1.0
halueval_qa_000021_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,10,0.25256274892017244,0.0011344973463565111,0.9906032085418701,-3.075974198244512,-6.7815656661987305,-0.009441250935196877,-30.75974198244512,3.075974198244512,0.6,3.7672211803495883,0.06673619896173477,6.3408308029174805,37.672211803495884,0.7
halueval_qa_000022_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,4,0.8751147389411926,0.7467003464698792,0.999696671962738,-0.14358482849638676,-0.29209136962890625,-0.0003033416287507862,-0.574339313985547,0.14358482849638676,0.0,0.6558966746088117,0.0034575723111629486,1.4289900064468384,2.623586698435247,0.0
halueval_qa_000022_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,18,0.7669331490243267,0.002209456404671073,0.9995515942573547,-0.6775522398012173,-6.11500883102417,-0.00044848397374153137,-12.195940316421911,0.6775522398012173,0.1111111111111111,0.4865336775417543,0.005338903050869703,1.4621065855026245,8.757606195751578,0.0
halueval_qa_000023_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,4,0.2611733729718253,0.0057619172148406506,0.9516386389732361,-2.9241427909582853,-5.156485080718994,-0.04956989735364914,-11.696571163833141,2.9241427909582853,0.75,1.7609771341085434,0.2531490921974182,2.797273635864258,7.043908536434174,0.5
halueval_qa_000023_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,9,0.17768787584241685,0.00020489393500611186,0.9480156302452087,-3.7992627637253866,-8.49301815032959,-0.05338431894779205,-34.19336487352848,3.7992627637253866,0.7777777777777778,2.9638766944408417,0.2731499969959259,6.508600234985352,26.674890249967575,0.6666666666666666
halueval_qa_000024_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.5585805495647946,0.0002368450368521735,0.9338235855102539,-2.9051359966397285,-8.348104476928711,-0.06846775859594345,-8.715407989919186,2.9051359966397285,0.3333333333333333,1.414083441098531,0.5608694553375244,2.7509565353393555,4.242250323295593,0.3333333333333333
halueval_qa_000024_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,9,0.35892167688386206,0.00028698923415504396,0.9962555766105652,-2.808995748688984,-8.156065940856934,-0.003751385258510709,-25.28096173820086,2.808995748688984,0.4444444444444444,1.5419432102806039,0.038865186274051666,3.2955803871154785,13.877488892525434,0.4444444444444444
halueval_qa_000025_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,2,0.01944382640067488,0.0010825686622411013,0.03780508413910866,-5.051865220069885,-6.828418731689453,-3.2753117084503174,-10.10373044013977,5.051865220069885,1.0,5.324490547180176,4.270806312561035,6.378174781799316,10.648981094360352,1.0
halueval_qa_000025_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,19,0.643750877418298,0.00042461426346562803,0.9999809265136719,-1.58408930446431,-7.764329433441162,-1.9073304429184645e-05,-30.097696784821892,1.58408930446431,0.2631578947368421,1.1438288796849327,0.0002880151441786438,6.162350654602051,21.732748714013724,0.15789473684210525
halueval_qa_000026_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,2,0.0031733690411783755,0.0017057146178558469,0.004641023464500904,-5.873295783996582,-6.3737711906433105,-5.3728203773498535,-11.746591567993164,5.873295783996582,1.0,5.169933557510376,5.153008937835693,5.186858177185059,10.339867115020752,1.0
halueval_qa_000026_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,24,0.5969947678515837,1.174731551145669e-05,0.9999362230300903,-1.6020263309719667,-11.351885795593262,-6.3774932641536e-05,-38.4486319433272,1.6020263309719667,0.16666666666666666,1.5955359514118754,0.0008462879923172295,6.149844169616699,38.29286283388501,0.25
halueval_qa_000027_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,1,0.00013067109102848917,0.00013067109102848917,0.00013067109102848917,-8.942827224731445,-8.942827224731445,-8.942827224731445,-8.942827224731445,8.942827224731445,1.0,1.4531025886535645,1.4531025886535645,1.4531025886535645,1.4531025886535645,0.0
halueval_qa_000027_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,15,0.6786052984961619,0.0003822173457592726,0.9999189376831055,-1.1745334378351495,-7.869521141052246,-8.105902816168964e-05,-17.618001567527244,1.1745334378351495,0.13333333333333333,0.7563581255497411,0.0010701485443860292,2.739689588546753,11.345371883246116,0.13333333333333333
halueval_qa_000028_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,1,0.0009319749078713357,0.0009319749078713357,0.0009319749078713357,-6.978204727172852,-6.978204727172852,-6.978204727172852,-6.978204727172852,6.978204727172852,1.0,1.3310304880142212,1.3310304880142212,1.3310304880142212,1.3310304880142212,0.0
halueval_qa_000028_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,17,0.8478404851257304,1.91882168110169e-06,0.9999287128448486,-0.9104486733601388,-13.163799285888672,-7.128461584215984e-05,-15.477627447122359,0.9104486733601388,0.058823529411764705,0.48585057265796316,0.0009190251003019512,4.620312690734863,8.259459735185374,0.058823529411764705
halueval_qa_000029_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.5745200651387373,0.027008812874555588,0.9754621982574463,-1.3211427877346675,-3.6115920543670654,-0.024843886494636536,-3.9634283632040024,1.3211427877346675,0.3333333333333333,1.4876979539791744,0.19277654588222504,3.1708130836486816,4.463093861937523,0.3333333333333333
halueval_qa_000029_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,22,0.8535059787285387,0.0008904083515517414,0.9998446702957153,-0.4612468717750744,-7.023830413818359,-0.00015531764074694365,-10.147431179051637,0.4612468717750744,0.045454545454545456,0.4855914162789387,0.0018325143028050661,3.170684337615967,10.683011158136651,0.09090909090909091
halueval_qa_000030_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.003857065923511982,0.0020396504551172256,0.005868775770068169,-5.6475404103597,-6.194976806640625,-5.13810920715332,-16.9426212310791,5.6475404103597,1.0,6.252443949381511,5.546352386474609,7.173266410827637,18.75733184814453,1.0
halueval_qa_000030_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,9,0.4424992546361561,0.00021023268345743418,0.9951710104942322,-2.816796585969213,-8.46729564666748,-0.0048406790010631084,-25.351169273722917,2.816796585969213,0.4444444444444444,2.5713653543757067,0.037428367882966995,6.207441806793213,23.14228818938136,0.4444444444444444
halueval_qa_000031_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,4,0.8031443282961845,0.3646070063114166,0.9995192885398865,-0.2933473633311223,-1.0089352130889893,-0.0004807746736332774,-1.1733894533244893,0.2933473633311223,0.0,0.776921346783638,0.005752649158239365,1.7338237762451172,3.107685387134552,0.0
halueval_qa_000031_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,8,0.8281177170574665,0.4397999942302704,0.9996424913406372,-0.23664911941523314,-0.8214352130889893,-0.0003575639275368303,-1.8931929553218652,0.23664911941523314,0.0,0.527632847224595,0.003814147086814046,1.7338237762451172,4.22106277779676,0.0
halueval_qa_000032_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,1,0.001183892716653645,0.001183892716653645,0.001183892716653645,-6.73894739151001,-6.73894739151001,-6.73894739151001,-6.73894739151001,6.73894739151001,1.0,1.1331579685211182,1.1331579685211182,1.1331579685211182,1.1331579685211182,0.0
halueval_qa_000032_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,21,0.5960633788213489,0.0006644396926276386,0.9997499585151672,-1.491165360282009,-7.316566467285156,-0.0002500698028597981,-31.314472565922188,1.491165360282009,0.23809523809523808,1.0166525204355519,0.002922322601079941,2.3281161785125732,21.349702929146588,0.14285714285714285
halueval_qa_000033_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,1,2.6598263502819464e-06,2.6598263502819464e-06,2.6598263502819464e-06,-12.837249755859375,-12.837249755859375,-12.837249755859375,-12.837249755859375,12.837249755859375,1.0,2.735731363296509,2.735731363296509,2.735731363296509,2.735731363296509,1.0
halueval_qa_000033_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,15,0.6996497109532356,0.06373300403356552,0.9999839663505554,-0.6250529878777645,-2.7530527114868164,-1.597391747054644e-05,-9.375794818166469,0.6250529878777645,0.13333333333333333,0.8526756733655929,0.00023426965344697237,3.052590847015381,12.790135100483894,0.13333333333333333
halueval_qa_000034_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,6,0.13003791196767148,1.2119614439143334e-05,0.45346182584762573,-4.593055268128713,-11.320685386657715,-0.790844202041626,-27.558331608772278,4.593055268128713,0.6666666666666666,3.539881706237793,1.694652795791626,5.259491920471191,21.239290237426758,0.8333333333333334
halueval_qa_000034_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,9,0.25268515358523774,0.0015927971107885242,0.9856230616569519,-2.8919822594357862,-6.442263603210449,-0.014481324702501297,-26.027840334922075,2.8919822594357862,0.4444444444444444,3.556403617892,0.11156768351793289,6.5338850021362305,32.007632561028004,0.6666666666666666
halueval_qa_000035_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,5,0.872380256652832,0.6616703867912292,0.999039351940155,-0.15276788397459312,-0.41298773884773254,-0.0009610801353119314,-0.7638394198729657,0.15276788397459312,0.0,0.6087673433125019,0.012268800288438797,1.8446170091629028,3.0438367165625095,0.0
halueval_qa_000035_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,9,0.3878851991161759,3.686001946334727e-06,0.9992297887802124,-2.843419172354819,-12.510968208312988,-0.000770510348957032,-25.590772551193368,2.843419172354819,0.4444444444444444,1.6772157160772219,0.0090566948056221,3.5841493606567383,15.094941444694996,0.3333333333333333
halueval_qa_000036_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.8974330623944601,0.6994100213050842,0.9969205260276794,-0.12154724316981931,-0.3575180768966675,-0.0030841899570077658,-0.36464172950945795,0.12154724316981931,0.0,0.526632177333037,0.03678804636001587,1.495769739151001,1.5798965319991112,0.0
halueval_qa_000036_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,15,0.8623312622308731,0.13903218507766724,0.9999274611473083,-0.2810846421814252,-1.9730498790740967,-7.247662142617628e-05,-4.216269632721378,0.2810846421814252,0.0,0.36815558921468133,0.0008661781321279705,1.8372597694396973,5.52233383822022,0.0
halueval_qa_000037_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,4,0.34906594036147,0.009572016075253487,0.988507091999054,-2.1721156656276435,-4.648911476135254,-0.01155941467732191,-8.688462662510574,2.1721156656276435,0.5,2.6817857529968023,0.10606690496206284,4.99507999420166,10.72714301198721,0.75
halueval_qa_000037_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,11,0.3928023778240789,0.005457947961986065,0.9852285385131836,-2.123047820377079,-5.210682392120361,-0.014881668612360954,-23.353526024147868,2.123047820377079,0.45454545454545453,2.270507891069759,0.13500407338142395,5.710089683532715,24.97558680176735,0.36363636363636365
halueval_qa_000038_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,1,0.00021824848954565823,0.00021824848954565823,0.00021824848954565823,-8.429876327514648,-8.429876327514648,-8.429876327514648,-8.429876327514648,8.429876327514648,1.0,1.3074231147766113,1.3074231147766113,1.3074231147766113,1.3074231147766113,0.0
halueval_qa_000038_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,28,0.8022391424830337,0.0007151319878175855,0.9999881982803345,-0.6597203775971333,-7.243043422698975,-1.1801649634435307e-05,-18.472170572719733,0.6597203775971333,0.07142857142857142,0.6098967375052909,0.00016784828039817512,3.241685152053833,17.077108650148148,0.07142857142857142
halueval_qa_000039_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,1,0.19476814568042755,0.19476814568042755,0.19476814568042755,-1.635945439338684,-1.635945439338684,-1.635945439338684,-1.635945439338684,1.635945439338684,0.0,3.8468236923217773,3.8468236923217773,3.8468236923217773,3.8468236923217773,1.0
halueval_qa_000039_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,45,0.8501380585243977,0.00048619977314956486,0.9999915361404419,-0.571510475272468,-7.6288909912109375,-8.4638240878121e-06,-25.71797138726106,0.571510475272468,0.08888888888888889,0.31765094729489646,0.00012913999671582133,3.8447861671447754,14.294292628270341,0.044444444444444446
